Document;Tablet;Passage;Type;Published;Checked;Chronology;Typology;Notes
ArchiBiga1982;75.3837[];Unknown;;No;No;;;
ArchiBiga1982;75.3838[];Unknown;;No;No;;;
ArchiBiga1982;752[];Unknown;;No;No;;;
ArchiBiga1982;75.3839[];Unknown;;No;No;;;
ArchiBiga1982;756[];Unknown;;No;No;;;
ArchiBiga1982;75.3844[];Unknown;;No;No;;;
ArchiBiga1982;75.3849[];Unknown;;No;No;;;
ArchiBiga1982;75.3850[];Unknown;;No;No;;;
ArchiBiga1982;757[];Unknown;;No;No;;;
ArchiBiga1982;75.3845[];Unknown;;No;No;;;
ArchiBiga1982;75.3851[];Unknown;;No;No;;;
ArchiBiga1982;75.3846+3854[];Unknown;;No;No;;;
ArchiBiga1982;759[];Unknown;;No;No;;;
ArchiBiga1982;75.3847[];Unknown;;No;No;;;
ArchiBiga1982;75.3853[];Unknown;;No;No;;;
ArchiBiga1982;75.3848[];Unknown;;No;No;;;
ArchiBiga1982;75.3854[];Unknown;;No;No;;;
ArchiBiga1982;75.3855[];Unknown;;No;No;;;
ArchiBiga1982;75.3860[];Unknown;;No;No;;;
ArchiBiga1982;75.3861[];Unknown;;No;No;;;
ArchiBiga1982;75.3856[];Unknown;;No;No;;;
ArchiBiga1982;75.3862[];Unknown;;No;No;;;
ArchiBiga1982;75.3857[];Unknown;;No;No;;;
ArchiBiga1982;75.3863[];Unknown;;No;No;;;
ArchiBiga1982;75.3858[];Unknown;;No;No;;;
ArchiBiga1982;75.3859[];Unknown;;No;No;;;
ArchiBiga1982;75.3864+3879[];Unknown;;No;No;;;
ArchiBiga1982;75.3868[];Unknown;;No;No;;;
ArchiBiga1982;75.3865+3876[];Unknown;;No;No;;;
ArchiBiga1982;75.3869[];Unknown;;No;No;;;
ArchiBiga1982;75.3870[];Unknown;;No;No;;;
ArchiBiga1982;75.3866[];Unknown;;No;No;;;
ArchiBiga1982;75.3871[];Unknown;;No;No;;;
ArchiBiga1982;75.3867[];Unknown;;No;No;;;
ArchiBiga1982;75.3872[];Unknown;;No;No;;;
ArchiBiga1982;75.3873[];Unknown;;No;No;;;
ArchiBiga1982;75.3879[];Unknown;;No;No;;;
ArchiBiga1982;75.3880[];Unknown;;No;No;;;
ArchiBiga1982;75.3874[];Unknown;;No;No;;;
ArchiBiga1982;75.3881[];Unknown;;No;No;;;
ArchiBiga1982;75.3875[];Unknown;;No;No;;;
ArchiBiga1982;75.3882[];Unknown;;No;No;;;
ArchiBiga1982;75.3876[];Unknown;;No;No;;;
ArchiBiga1982;75.3877[];Unknown;;No;No;;;
ArchiBiga1982;75.3883[];Unknown;;No;No;;;
ArchiBiga1982;75.3878+3884[];Unknown;;No;No;;;
ArchiBiga1982;75.3884[];Unknown;;No;No;;;
ArchiBiga1982;75.3885[];Unknown;;No;No;;;
ArchiBiga1982;75.3889[];Unknown;;No;No;;;
ArchiBiga1982;75.3886[];Unknown;;No;No;;;
ArchiBiga1982;75.3887[];Unknown;;No;No;;;
ArchiBiga1982;75.3901[];Unknown;;No;No;;;
ArchiBiga1982;75,3902+3914[];Unknown;;No;No;;;
ArchiBiga1982;75.3888[];Unknown;;No;No;;;
ArchiBiga1982;75.3906[];Unknown;;No;No;;;
ArchiBiga1982;75.3907[];Unknown;;No;No;;;
ArchiBiga1982;75.3903[];Unknown;;No;No;;;
ArchiBiga1982;75.3908[];Unknown;;No;No;;;
ArchiBiga1982;75.3904[];Unknown;;No;No;;;
ArchiBiga1982;75.3909[];Unknown;;No;No;;;
ArchiBiga1982;75.3905[];Unknown;;No;No;;;
ArchiBiga1982;75.3910[];Unknown;;No;No;;;
ArchiBiga1982;75.3911[];Unknown;;No;No;;;
ArchiBiga1982;75.3917[];Unknown;;No;No;;;
ArchiBiga1982;75.3918[];Unknown;;No;No;;;
ArchiBiga1982;75.3912[];Unknown;;No;No;;;
ArchiBiga1982;75.39[];Unknown;;No;No;;;
ArchiBiga1982;75.3913[];Unknown;;No;No;;;
ArchiBiga1982;75.3920[];Unknown;;No;No;;;
ArchiBiga1982;75.3914[];Unknown;;No;No;;;
ArchiBiga1982;75.3915[];Unknown;;No;No;;;
ArchiBiga1982;75.3921[];Unknown;;No;No;;;
ArchiBiga1982;75.3916[];Unknown;;No;No;;;
ArchiBiga1982;75.3922[];Unknown;;No;No;;;
ArchiBiga1982;75.3923[];Unknown;;No;No;;;
ArchiBiga1982;75.3929[];Unknown;;No;No;;;
ArchiBiga1982;75.3924[];Unknown;;No;No;;;
ArchiBiga1982;75.3930[];Unknown;;No;No;;;
ArchiBiga1982;75.3925[];Unknown;;No;No;;;
ArchiBiga1982;75.3931[];Unknown;;No;No;;;
ArchiBiga1982;75.3926[];Unknown;;No;No;;;
ArchiBiga1982;75.3932[];Unknown;;No;No;;;
ArchiBiga1982;75.3927[];Unknown;;No;No;;;
ArchiBiga1982;75.3933[];Unknown;;No;No;;;
ArchiBiga1982;75.3928[];Unknown;;No;No;;;
ArchiBiga1982;75.3934[];Unknown;;No;No;;;
ArchiBiga1982;75.3935[];Unknown;;No;No;;;
ArchiBiga1982;75.3941[];Unknown;;No;No;;;
ArchiBiga1982;75.3942[];Unknown;;No;No;;;
ArchiBiga1982;75.3936[];Unknown;;No;No;;;
ArchiBiga1982;75.3943[];Unknown;;No;No;;;
ArchiBiga1982;75.3937[];Unknown;;No;No;;;
ArchiBiga1982;75.3938[];Unknown;;No;No;;;
ArchiBiga1982;75.3944[];Unknown;;No;No;;;
ArchiBiga1982;75.3939[];Unknown;;No;No;;;
ArchiBiga1982;75.3945[];Unknown;;No;No;;;
ArchiBiga1982;75.3940[];Unknown;;No;No;;;
ArchiBiga1982;75.3946[];Unknown;;No;No;;;
ArchiBiga1982;75.3947[];Unknown;;No;No;;;
ArchiBiga1982;75.3953[];Unknown;;No;No;;;
ArchiBiga1982;75.3948[];Unknown;;No;No;;;
ArchiBiga1982;75.3954[];Unknown;;No;No;;;
ArchiBiga1982;75.3955[];Unknown;;No;No;;;
ArchiBiga1982;75.3949[];Unknown;;No;No;;;
ArchiBiga1982;75.3956[];Unknown;;No;No;;;
ArchiBiga1982;75.3950[];Unknown;;No;No;;;
ArchiBiga1982;75.3957[];Unknown;;No;No;;;
ArchiBiga1982;75.3951[];Unknown;;No;No;;;
ArchiBiga1982;75.3958[];Unknown;;No;No;;;
ArchiBiga1982;75.3952[];Unknown;;No;No;;;
ArchiBiga1982;75.3972[];Unknown;;No;No;;;
ArchiBiga1982;175.3966[];Unknown;;No;No;;;
ArchiBiga1982;75.3973[];Unknown;;No;No;;;
ArchiBiga1982;75.3967[];Unknown;;No;No;;;
ArchiBiga1982;75.3968[];Unknown;;No;No;;;
ArchiBiga1982;75.3969[];Unknown;;No;No;;;
ArchiBiga1982;75.3970[];Unknown;;No;No;;;
ArchiBiga1982;75.3971[];Unknown;;No;No;;;
ArchiBiga1982;75.3976[];Unknown;;No;No;;;
ArchiBiga1982;75.3982[];Unknown;;No;No;;;
ArchiBiga1982;75.3977[];Unknown;;No;No;;;
ArchiBiga1982;875[];Unknown;;No;No;;;
ArchiBiga1982;75.3983[];Unknown;;No;No;;;
ArchiBiga1982;75.3978[];Unknown;;No;No;;;
ArchiBiga1982;75.3984[];Unknown;;No;No;;;
ArchiBiga1982;75.3979[];Unknown;;No;No;;;
ArchiBiga1982;75.3985[];Unknown;;No;No;;;
ArchiBiga1982;75.3980[];Unknown;;No;No;;;
ArchiBiga1982;75.398[];Unknown;;No;No;;;
ArchiBiga1982;75.3986[];Unknown;;No;No;;;
ArchiBiga1982;75.399[];Unknown;;No;No;;;
ArchiBiga1982;75.3987[];Unknown;;No;No;;;
ArchiBiga1982;75.3992[];Unknown;;No;No;;;
ArchiBiga1982;75.3988[];Unknown;;No;No;;;
ArchiBiga1982;75.3989[];Unknown;;No;No;;;
ArchiBiga1982;75.3993[];Unknown;;No;No;;;
ArchiBiga1982;75.3990+4005+4020+4025[];Unknown;;No;No;;;
ArchiBiga1982;75.3994+40[];Unknown;;No;No;;;
ArchiBiga1982;75.3995[];Unknown;;No;No;;;
ArchiBiga1982;75.3999[];Unknown;;No;No;;;
ArchiBiga1982;75.3996+4004+401[];Unknown;;No;No;;;
ArchiBiga1982;75.4001[];Unknown;;No;No;;;
ArchiBiga1982;75.4002[];Unknown;;No;No;;;
ArchiBiga1982;75.4003[];Unknown;;No;No;;;
ArchiBiga1982;75.3997[];Unknown;;No;No;;;
ArchiBiga1982;75.4004[];Unknown;;No;No;;;
ArchiBiga1982;75.4005[];Unknown;;No;No;;;
ArchiBiga1982;75.4006[];Unknown;;No;No;;;
ArchiBiga1982;75.3998[];Unknown;;No;No;;;
ArchiBiga1982;75.4007[];Unknown;;No;No;;;
ArchiBiga1982;75.4014[];Unknown;;No;No;;;
ArchiBiga1982;75.4015[];Unknown;;No;No;;;
ArchiBiga1982;75.4009[];Unknown;;No;No;;;
ArchiBiga1982;75.4010[];Unknown;;No;No;;;
ArchiBiga1982;75.4016[];Unknown;;No;No;;;
ArchiBiga1982;75.401[];Unknown;;No;No;;;
ArchiBiga1982;75.4012[];Unknown;;No;No;;;
ArchiBiga1982;75.4017[];Unknown;;No;No;;;
ArchiBiga1982;75.4018[];Unknown;;No;No;;;
ArchiBiga1982;75.4027[];Unknown;;No;No;;;
ArchiBiga1982;75.4020[];Unknown;;No;No;;;
ArchiBiga1982;75.4021[];Unknown;;No;No;;;
ArchiBiga1982;75.4028[];Unknown;;No;No;;;
ArchiBiga1982;75.4022[];Unknown;;No;No;;;
ArchiBiga1982;75.4029[];Unknown;;No;No;;;
ArchiBiga1982;75.4024[];Unknown;;No;No;;;
ArchiBiga1982;75.4030[];Unknown;;No;No;;;
ArchiBiga1982;75.4025[];Unknown;;No;No;;;
ArchiBiga1982;75.4026[];Unknown;;No;No;;;
ArchiBiga1982;75.4031[];Unknown;;No;No;;;
ArchiBiga1982;75.4032[];Unknown;;No;No;;;
ArchiBiga1982;75.4037[];Unknown;;No;No;;;
ArchiBiga1982;75.4038[];Unknown;;No;No;;;
ArchiBiga1982;75.4033[];Unknown;;No;No;;;
ArchiBiga1982;75.4040[];Unknown;;No;No;;;
ArchiBiga1982;75.4034[];Unknown;;No;No;;;
ArchiBiga1982;75.4041[];Unknown;;No;No;;;
ArchiBiga1982;75.4035[];Unknown;;No;No;;;
ArchiBiga1982;75.4042[];Unknown;;No;No;;;
ArchiBiga1982;75.4036[];Unknown;;No;No;;;
ArchiBiga1982;75.4043[];Unknown;;No;No;;;
ArchiBiga1982;75.4044[];Unknown;;No;No;;;
ArchiBiga1982;75.4050[];Unknown;;No;No;;;
ArchiBiga1982;75.4051[];Unknown;;No;No;;;
ArchiBiga1982;75.4045[];Unknown;;No;No;;;
ArchiBiga1982;75.4052[];Unknown;;No;No;;;
ArchiBiga1982;75.4046[];Unknown;;No;No;;;
ArchiBiga1982;75.4047[];Unknown;;No;No;;;
ArchiBiga1982;75.4053[];Unknown;;No;No;;;
ArchiBiga1982;75.4048[];Unknown;;No;No;;;
ArchiBiga1982;75.4054[];Unknown;;No;No;;;
ArchiBiga1982;75.4055[];Unknown;;No;No;;;
ArchiBiga1982;75.4049[];Unknown;;No;No;;;
ArchiBiga1982;75.4056[];Unknown;;No;No;;;
ArchiBiga1982;75.4057[];Unknown;;No;No;;;
ArchiBiga1982;75.4058[];Unknown;;No;No;;;
ArchiBiga1982;75.4060[];Unknown;;No;No;;;
ArchiBiga1982;75.4059[];Unknown;;No;No;;;
ArchiBiga1982;75.4061[];Unknown;;No;No;;;
ArchiBiga1982;75.4064[];Unknown;;No;No;;;
ArchiBiga1982;75.4065[];Unknown;;No;No;;;
ArchiBiga1982;75.4066[];Unknown;;No;No;;;
ArchiBiga1982;75.4067[];Unknown;;No;No;;;
ArchiBiga1982;75.4068[];Unknown;;No;No;;;
ArchiBiga1982;75.4069[];Unknown;;No;No;;;
ArchiBiga1982;75.4074[];Unknown;;No;No;;;
ArchiBiga1982;75.4075[];Unknown;;No;No;;;
ArchiBiga1982;75.4070[];Unknown;;No;No;;;
ArchiBiga1982;75.4076[];Unknown;;No;No;;;
ArchiBiga1982;75.4071[];Unknown;;No;No;;;
ArchiBiga1982;75.4077[];Unknown;;No;No;;;
ArchiBiga1982;75.4072+4101[];Unknown;;No;No;;;
ArchiBiga1982;75.4078[];Unknown;;No;No;;;
ArchiBiga1982;75.4073[];Unknown;;No;No;;;
ArchiBiga1982;75.4079[];Unknown;;No;No;;;
ArchiBiga1982;75.4080+4084+4100[];Unknown;;No;No;;;
ArchiBiga1982;75.40854-4095[];Unknown;;No;No;;;
ArchiBiga1982;75.4086+4106+4107[];Unknown;;No;No;;;
ArchiBiga1982;75.4081[];Unknown;;No;No;;;
ArchiBiga1982;75.4082[];Unknown;;No;No;;;
ArchiBiga1982;75.4087[];Unknown;;No;No;;;
ArchiBiga1982;75.4083[];Unknown;;No;No;;;
ArchiBiga1982;75.4088[];Unknown;;No;No;;;
ArchiBiga1982;75.4084[];Unknown;;No;No;;;
ArchiBiga1982;75.4089[];Unknown;;No;No;;;
ArchiBiga1982;75.4094[];Unknown;;No;No;;;
ArchiBiga1982;75.4095[];Unknown;;No;No;;;
ArchiBiga1982;75.4090[];Unknown;;No;No;;;
ArchiBiga1982;75.4096[];Unknown;;No;No;;;
ArchiBiga1982;75.4091[];Unknown;;No;No;;;
ArchiBiga1982;75.4097[];Unknown;;No;No;;;
ArchiBiga1982;75.4092[];Unknown;;No;No;;;
ArchiBiga1982;975[];Unknown;;No;No;;;
ArchiBiga1982;75.4098[];Unknown;;No;No;;;
ArchiBiga1982;75.4099[];Unknown;;No;No;;;
ArchiBiga1982;75.4093[];Unknown;;No;No;;;
ArchiBiga1982;75.4100[];Unknown;;No;No;;;
ArchiBiga1982;75.4101[];Unknown;;No;No;;;
ArchiBiga1982;175[];Unknown;;No;No;;;
ArchiBiga1982;"1;75[]";Unknown;;No;No;;;
ArchiBiga1982;75.1310[];Unknown;;No;No;;;
ArchiBiga1982;75.1825[];Unknown;;No;No;;;
ArchiBiga1982;75.3162[];Unknown;;No;No;;;
ArchiBiga1982;75.10023[];Unknown;;No;No;;;
ArchiBiga1982;75.1774[];Unknown;;No;No;;;
ArchiBiga1982;75.1301[];Unknown;;No;No;;;
ArchiBiga1982;75.1302[];Unknown;;No;No;;;
ArchiBiga1982;75.1933[];Unknown;;No;No;;;
ArchiBiga1982;75.1426[];Unknown;;No;No;;;
ArchiBiga1982;75.1448[];Unknown;;No;No;;;
ArchiBiga1982;75.1426[];Unknown;;No;No;;;
ArchiBiga1982;75.1349[];Unknown;;No;No;;;
ArchiBiga1982;775([];Unknown;;No;No;;;
ArchiBiga1982;75.10023[];Unknown;;No;No;;;
ArchiBiga1982;775];Unknown;;No;No;;;
ArchiBiga1982;:[(x-)]61Ã¬-gi75012:/~~[];Unknown;;No;No;;;
ArchiBiga1982;75.1404[];Unknown;;No;No;;;
ArchiBiga1982;75.1953[];Unknown;;No;No;;;
ArchiBiga1982;75.1444[];Unknown;;No;No;;;
ArchiBiga1982;75.1452[];Unknown;;No;No;;;
ArchiBiga1982;75.1678[];Unknown;;No;No;;;
ArchiBiga1982;75.10023[];Unknown;;No;No;;;
ArchiBiga1982;75.2075[];Unknown;;No;No;;;
ArchiBiga1982;75.1274[];Unknown;;No;No;;;
ArchiBiga1982;75.3961+3968[];Unknown;;No;No;;;
ArchiBiga1982;75.3963[];Unknown;;No;No;;;
ArchiBiga1982;75.4085[];Unknown;;No;No;;;
ArchiBiga1982;275.pdf[];Unknown;;No;No;;;
ArchiBiga2003;75.2367[];Unknown;;No;No;;;
ArchiBiga2003;75.1299[];Unknown;;No;No;;;
ArchiBiga2003;75.1574[];Unknown;;No;No;;;
ArchiBiga2003;75.1559[];Unknown;;No;No;;;
ArchiBiga2003;75.2460[];Unknown;;No;No;;;
ArchiBiga2003;75.1987[];Unknown;;No;No;;;
ArchiBiga2003;75.1268[];Unknown;;No;No;;;
ArchiBiga2003;75.1233[];Unknown;;No;No;;;
ArchiBiga2003;75.1866[];Unknown;;No;No;;;
ArchiBiga2003;75.12683[];Unknown;;No;No;;;
ArchiBiga2003;75.1913+[];Unknown;;No;No;;;
ArchiBiga2003;75.1928[];Unknown;;No;No;;;
ArchiBiga2003;75.1405[];Unknown;;No;No;;;
ArchiBiga2003;)75.2241[];Unknown;;No;No;;;
ArchiBiga2003;75.1705[];Unknown;;No;No;;;
ArchiBiga2003;75.2270[];Unknown;;No;No;;;
ArchiBiga2003;75.2278[];Unknown;;No;No;;;
ArchiBiga2003;75.2328[];Unknown;;No;No;;;
ArchiBiga2003;75.2334[];Unknown;;No;No;;;
ArchiBiga2003;75.2353[];Unknown;;No;No;;;
ArchiBiga2003;75.2640+[];Unknown;;No;No;;;
ArchiBiga2003;75.10081[];Unknown;;No;No;;;
ArchiBiga2003;75.10156[];Unknown;;No;No;;;
ArchiBiga2003;75.1222[];Unknown;;No;No;;;
ArchiBiga2003;75.10248[];Unknown;;No;No;;;
ArchiBiga2003;75.1233+[];Unknown;;No;No;;;
ArchiBiga2003;75.2236[];Unknown;;No;No;;;
ArchiBiga2003;75.1705+[];Unknown;;No;No;;;
ArchiBiga2003;475.10077+[];Unknown;;No;No;;;
ArchiBiga2003;75.2862+[];Unknown;;No;No;;;
ArchiBiga2003;e75.2464[];Unknown;;No;No;;;
ArchiBiga2003;75.2333[];Unknown;;No;No;;;
ArchiBiga2003;75.2277[];Unknown;;No;No;;;
ArchiBiga2003;75.1771[];Unknown;;No;No;;;
ArchiBiga2003;.75.3052+[];Unknown;;No;No;;;
ArchiBiga2003;.75.3481+[];Unknown;;No;No;;;
ArchiBiga2003;75.1904+[];Unknown;;No;No;;;
ArchiBiga2003;75.10148+[];Unknown;;No;No;;;
ArchiBiga2003;75.2359[];Unknown;;No;No;;;
ArchiBiga2003;75.10143+[];Unknown;;No;No;;;
ArchiBiga2003;75.10144[];Unknown;;No;No;;;
ArchiBiga2003;75.2241[];Unknown;;No;No;;;
ArchiBiga2003;75.2365+[];Unknown;;No;No;;;
ArchiBiga2003;75.1730+[];Unknown;;No;No;;;
ArchiBiga2003;75.2502[];Unknown;;No;No;;;
ArchiBiga2003;75.2465[];Unknown;;No;No;;;
ArchiBiga2003;75.10210[];Unknown;;No;No;;;
ArchiBiga2003;75.1923+[];Unknown;;No;No;;;
ArchiBiga2003;75.1860[];Unknown;;No;No;;;
ArchiBiga2003;75.2462[];Unknown;;No;No;;;
ArchiBiga2003;75.10088+[];Unknown;;No;No;;;
ArchiBiga2003;75.10201[];Unknown;;No;No;;;
ArchiBiga2003;75.1918[];Unknown;;No;No;;;
ArchiBiga2003;75.10074+[];Unknown;;No;No;;;
ArchiBiga2003;75.2622+[];Unknown;;No;No;;;
ArchiBiga2003;75.2428[];Unknown;;No;No;;;
ArchiBiga2003;75.2508[];Unknown;;No;No;;;
ArchiBiga2003;75.2429[];Unknown;;No;No;;;
ArchiBiga2003;75.2507[];Unknown;;No;No;;;
ArchiBiga2003;75.10202+[];Unknown;;No;No;;;
ArchiBiga2003;75.2426[];Unknown;;No;No;;;
ArchiBiga2003;75.12450[];Unknown;;No;No;;;
ArchiBiga2003;75.12278([];Unknown;;No;No;;;
ArchiBiga2003;75.12373[];Unknown;;No;No;;;
ArchiBiga2003;75.1953[];Unknown;;No;No;;;
ArchiBiga2003;75.19[];Unknown;;No;No;;;
ArchiBiga2003;75.2271[];Unknown;;No;No;;;
ArchiBiga2003;75.10077[];Unknown;;No;No;;;
ArchiBiga2003;75.2362[];Unknown;;No;No;;;
ArchiBiga2003;75.2464[];Unknown;;No;No;;;
ArchiBiga2003;75.173[];Unknown;;No;No;;;
ArchiBiga2003;75.1630[];Unknown;;No;No;;;
ArchiBiga2003;75[];Unknown;;No;No;;;
ArchiBiga2003;75.1889[];Unknown;;No;No;;;
ArchiBiga2003;75.1771[];Unknown;;No;No;;;
ArchiBiga2003;75.1[];Unknown;;No;No;;;
ArchiBiga2003;75.1923[];Unknown;;No;No;;;
ArchiBiga2003;75.1261[];Unknown;;No;No;;;
ArchiBiga2003;75.2274[];Unknown;;No;No;;;
ArchiBiga2003;.75.427[];Unknown;;No;No;;;
ArchiBiga2003;t.75.2508[];Unknown;;No;No;;;
ArchiBiga2003;oo75.2429[];Unknown;;No;No;;;
ArchiBiga2003;75.427[];Unknown;;No;No;;;
ArchiBiga2003;oo75.12450[];Unknown;;No;No;;;
ArchiBiga2003;75.122[];Unknown;;No;No;;;
ArchiBiga2003;75.2418[];Unknown;;No;No;;;
ArchiBiga2003;.075[];Unknown;;No;No;;;
ArchiBiga2003;75.2337[];Unknown;;No;No;;;
ArchiBiga2003;75.2250[];Unknown;;No;No;;;
ArchiBiga2003;75.2335[];Unknown;;No;No;;;
ArchiBiga2003;75.2401[];Unknown;;No;No;;;
ArchiBiga2003;.75[];Unknown;;No;No;;;
ArchiBiga2003;75.2593[];Unknown;;No;No;;;
ArchiBiga2003;75.2426[];Unknown;;No;No;;;
ArchiBiga2003;75.2426[];Unknown;;No;No;;;
ArchiBiga2003;75.1845[];Unknown;;No;No;;;
ArchiBiga2003;75.10070[];Unknown;;No;No;;;
ArchiBiga2003;75.2339[];Unknown;;No;No;;;
ArchiBiga2003;e75.2335[];Unknown;;No;No;;;
ArchiBiga2003;75.2837[];Unknown;;No;No;;;
ArchiBiga2003;5b.2426[];Unknown;;No;No;;;
ArchiBiga2003;75.1225[];Unknown;;No;No;;;
ArchiBiga2003;75.1876[];Unknown;;No;No;;;
ArchiBiga2003;75.2283[];Unknown;;No;No;;;
ArchiBiga2003;75.10074[];Unknown;;No;No;;;
ArchiBiga2003;75.1917[];Unknown;;No;No;;;
ArchiBiga2003;75.2649[];Unknown;;No;No;;;
ArchiBiga2003;75.1730[];Unknown;;No;No;;;
ArchiBiga2003;75.1896[];Unknown;;No;No;;;
ArchiBiga2003;75.1928([];Unknown;;No;No;;;
ArchiBiga2003;75.2232[];Unknown;;No;No;;;
ArchiBiga2003;75.176[];Unknown;;No;No;;;
ArchiBiga2003;75.1680[];Unknown;;No;No;;;
ArchiBiga2003;2075[];Unknown;;No;No;;;
ArchiBiga2003;75.2327[];Unknown;;No;No;;;
ArchiBiga2003;75.1249[];Unknown;;No;No;;;
ArchiBiga2003;o.75[];Unknown;;No;No;;;
ArchiBiga2003;75.2276[];Unknown;;No;No;;;
ArchiBiga2003;75.17684[];Unknown;;No;No;;;
ArchiBiga2003;75.2398[];Unknown;;No;No;;;
ArchiBiga2003;).75[];Unknown;;No;No;;;
ArchiBiga2003;75.1246[];Unknown;;No;No;;;
ArchiBiga2003;75.10127[];Unknown;;No;No;;;
ArchiBiga2003;75[];Unknown;;No;No;;;
ArchiBiga2003;75.1391[];Unknown;;No;No;;;
ArchiBiga2003;75.1838[];Unknown;;No;No;;;
ArchiBiga2003;75.10091[];Unknown;;No;No;;;
ArchiBiga2003;75.1464;Unknown;;No;No;;;
ArchiBiga2003;75.1464;Unknown;;No;No;;;
ArchiEtAl1988;2875[];Unknown;;No;No;;;
ArchiEtAl1988;2752[];Unknown;;No;No;;;
ArchiEtAl1988;75.2367[];Unknown;;No;No;;;
ArchiEtAl1988;75.1746[];Unknown;;No;No;;;
ArchiEtAl1988;75.1559[];Unknown;;No;No;;;
ArchiEtAl1988;75.1352[];Unknown;;No;No;;;
ArchiEtAl1988;75.1374[];Unknown;;No;No;;;
ArchiEtAl1988;75.1452[];Unknown;;No;No;;;
ArchiEtAl1988;75.427[];Unknown;;No;No;;;
ArchiEtAl1988;75.2290[];Unknown;;No;No;;;
ArchiEtAl1988;75.1953[];Unknown;;No;No;;;
ArchiEtAl1988;(75[];Unknown;;No;No;;;
ArchiEtAl1988;75.2304[];Unknown;;No;No;;;
ArchiEtAl1988;75.2396[];Unknown;;No;No;;;
ArchiEtAl1988;75.2617[];Unknown;;No;No;;;
ArchiEtAl1988;75.1881[];Unknown;;No;No;;;
ArchiEtAl1988;75.1358[];Unknown;;No;No;;;
ArchiEtAl1988;75.1444[];Unknown;;No;No;;;
ArchiEtAl1988;75.1443[];Unknown;;No;No;;;
ArchiEtAl1988;75.1688[];Unknown;;No;No;;;
ArchiEtAl1988;75.2240[];Unknown;;No;No;;;
ArchiEtAl1988;75.1330[];Unknown;;No;No;;;
ArchiEtAl1988;75.2311[];Unknown;;No;No;;;
ArchiEtAl1988;75.2271[];Unknown;;No;No;;;
ArchiEtAl1988;75.1391[];Unknown;;No;No;;;
ArchiEtAl1988;2175[];Unknown;;No;No;;;
ArchiEtAl1988;2875[];Unknown;;No;No;;;
ArchiEtAl1988;75.1261[];Unknown;;No;No;;;
ArchiEtAl1988;775[];Unknown;;No;No;;;
ArchiEtAl1988;75.2073[];Unknown;;No;No;;;
ArchiEtAl1988;75.2070[];Unknown;;No;No;;;
ArchiEtAl1988;75.1357[];Unknown;;No;No;;;
ArchiEtAl1988;75.1459[];Unknown;;No;No;;;
ArchiEtAl1988;75.1378[];Unknown;;No;No;;;
ArchiEtAl1988;75.1738[];Unknown;;No;No;;;
ArchiEtAl1988;75.2190[];Unknown;;No;No;;;
ArchiEtAl1988;75.1527[];Unknown;;No;No;;;
ArchiEtAl1988;75.2172[];Unknown;;No;No;;;
ArchiEtAl1988;75.2350[];Unknown;;No;No;;;
ArchiEtAl1988;2375[];Unknown;;No;No;;;
ArchiEtAl1988;75.570[];Unknown;;No;No;;;
ArchiEtAl1988;75.2397[];Unknown;;No;No;;;
ArchiEtAl1988;75.1536[];Unknown;;No;No;;;
ArchiEtAl1988;1975[];Unknown;;No;No;;;
ArchiEtAl1988;75.1823[];Unknown;;No;No;;;
ArchiEtAl1988;75.10167[];Unknown;;No;No;;;
ArchiEtAl1988;75.1432[];Unknown;;No;No;;;
ArchiEtAl1988;75.2365[];Unknown;;No;No;;;
ArchiEtAl1988;75.446[];Unknown;;No;No;;;
ArchiEtAl1988;75.1216[];Unknown;;No;No;;;
ArchiEtAl1988;75.1462[];Unknown;;No;No;;;
ArchiEtAl1988;75.1237[];Unknown;;No;No;;;
ArchiEtAl1988;75.2286[];Unknown;;No;No;;;
ArchiEtAl1988;75.1335[];Unknown;;No;No;;;
ArchiEtAl1988;75.1781[];Unknown;;No;No;;;
ArchiEtAl1988;75.2276[];Unknown;;No;No;;;
ArchiEtAl1988;75.12116[];Unknown;;No;No;;;
ArchiEtAl1988;75.2639[];Unknown;;No;No;;;
ArchiEtAl1988;75.1796[];Unknown;;No;No;;;
ArchiEtAl1988;75.2341[];Unknown;;No;No;;;
ArchiEtAl1988;75.541[];Unknown;;No;No;;;
ArchiEtAl1988;75.299[];Unknown;;No;No;;;
ArchiEtAl1988;75[];Unknown;;No;No;;;
ArchiEtAl1988;75.344[];Unknown;;No;No;;;
ArchiEtAl1988;75.445[];Unknown;;No;No;;;
ArchiEtAl1988;75.1359[];Unknown;;No;No;;;
ArchiEtAl1988;75.1338[];Unknown;;No;No;;;
ArchiEtAl1988;75.1686[];Unknown;;No;No;;;
ArchiEtAl1988;75.1366[];Unknown;;No;No;;;
ArchiEtAl1988;75.1402[];Unknown;;No;No;;;
ArchiEtAl1988;75.1730[];Unknown;;No;No;;;
ArchiEtAl1988;75.2417[];Unknown;;No;No;;;
ArchiEtAl1988;75.2275[];Unknown;;No;No;;;
ArchiEtAl1988;75.2649[];Unknown;;No;No;;;
ArchiEtAl1988;75.2280[];Unknown;;No;No;;;
ArchiEtAl1988;75.2245[];Unknown;;No;No;;;
ArchiEtAl1988;75.2327+[];Unknown;;No;No;;;
ArchiEtAl1988;75.10074[];Unknown;;No;No;;;
ArchiEtAl1988;75.1945[];Unknown;;No;No;;;
ArchiEtAl1988;75.2328[];Unknown;;No;No;;;
ArchiEtAl1988;75.2517[];Unknown;;No;No;;;
